user_id,item_id,rating,reward,propensities
846.0,152.0,3.0,0.0,0.31934
846.0,514.0,1.0,0.0,0.35857782
846.0,775.0,1.0,0.0,0.06778689
846.0,461.0,1.0,0.0,0.1078687
846.0,128.0,3.0,0.0,0.44519573
846.0,169.0,3.0,0.0,0.3565762
846.0,812.0,1.0,0.0,0.05719232
846.0,394.0,2.0,0.0,0.36144683
846.0,701.0,1.0,0.0,0.2971984
846.0,587.0,1.0,0.0,0.06319647
846.0,905.0,1.0,0.0,0.62277544
846.0,476.0,1.0,0.0,0.8239784
846.0,120.0,1.0,0.0,0.79192543
846.0,49.0,1.0,0.0,0.04288776
846.0,743.0,1.0,0.0,0.936049
846.0,726.0,2.0,0.0,0.21514265
846.0,667.0,1.0,0.0,0.11228236
846.0,482.0,1.0,0.0,0.02190276
846.0,787.0,1.0,0.0,0.051558923
846.0,635.0,3.0,0.0,0.17307976
846.0,26.0,1.0,0.0,0.599029
846.0,929.0,4.0,1.0,0.83592004
846.0,580.0,5.0,1.0,0.36208856
846.0,232.0,1.0,0.0,0.16394746
846.0,34.0,1.0,0.0,0.2577639
846.0,551.0,1.0,0.0,0.039462164
846.0,7.0,1.0,0.0,0.05423685
846.0,764.0,1.0,0.0,0.048119843
846.0,510.0,1.0,0.0,0.1083967
846.0,360.0,1.0,0.0,0.022107814
846.0,884.0,3.0,0.0,0.60878474
846.0,506.0,1.0,0.0,0.16792865
846.0,434.0,1.0,0.0,0.18252963
846.0,706.0,1.0,0.0,0.78333956
846.0,692.0,1.0,0.0,0.72643036
847.0,886.0,3.0,0.0,0.11087268
847.0,49.0,1.0,0.0,0.12622133
847.0,381.0,1.0,0.0,0.16760056
847.0,856.0,1.0,0.0,0.053834874
847.0,478.0,5.0,1.0,0.28913286
847.0,119.0,2.0,0.0,0.09202801
847.0,109.0,5.0,1.0,0.07193491
847.0,943.0,4.0,1.0,0.12594302
847.0,260.0,2.0,0.0,0.13227534
847.0,599.0,4.0,1.0,0.3423636
847.0,43.0,3.0,0.0,0.46236995
847.0,739.0,5.0,1.0,0.45185545
847.0,824.0,1.0,0.0,0.11268494
847.0,971.0,5.0,1.0,0.051660415
847.0,917.0,1.0,0.0,0.33148715
847.0,523.0,2.0,0.0,0.044711877
847.0,982.0,1.0,0.0,0.45573428
847.0,303.0,2.0,0.0,0.73993427
847.0,491.0,4.0,1.0,0.4572183
847.0,154.0,1.0,0.0,0.05568342
847.0,226.0,1.0,0.0,0.0936234
847.0,524.0,1.0,0.0,0.19606747
847.0,582.0,5.0,1.0,0.057849374
847.0,693.0,4.0,1.0,0.63426894
847.0,273.0,5.0,1.0,0.35861164
847.0,802.0,1.0,0.0,0.10033006
847.0,191.0,1.0,0.0,0.034749698
847.0,214.0,1.0,0.0,0.2071901
847.0,394.0,4.0,1.0,0.054862548
847.0,27.0,3.0,0.0,0.087389134
847.0,217.0,1.0,0.0,0.029537039
847.0,382.0,3.0,0.0,0.89449936
847.0,933.0,1.0,0.0,0.04855671
847.0,77.0,5.0,1.0,0.32044193
847.0,104.0,1.0,0.0,0.24750717
847.0,11.0,1.0,0.0,0.7229027
847.0,233.0,1.0,0.0,0.086437725
847.0,731.0,4.0,1.0,0.3552981
847.0,340.0,3.0,0.0,0.105769984
847.0,438.0,5.0,1.0,0.06599382
847.0,776.0,5.0,1.0,0.036318183
847.0,170.0,1.0,0.0,0.20500425
847.0,966.0,1.0,0.0,0.010890286
847.0,707.0,1.0,0.0,0.49194068
847.0,562.0,1.0,0.0,0.51391834
847.0,606.0,5.0,1.0,0.6613374
847.0,845.0,1.0,0.0,0.07029581
847.0,813.0,2.0,0.0,0.4354806
847.0,283.0,2.0,0.0,0.08457954
847.0,742.0,1.0,0.0,0.08326606
847.0,836.0,3.0,0.0,0.8694002
847.0,788.0,1.0,0.0,0.11187873
847.0,465.0,5.0,1.0,0.1596157
847.0,914.0,1.0,0.0,0.14264087
847.0,635.0,5.0,1.0,0.1572173
847.0,980.0,1.0,0.0,0.09333782
847.0,503.0,5.0,1.0,0.6297356
847.0,55.0,1.0,0.0,0.18694575
847.0,695.0,2.0,0.0,0.044811632
847.0,169.0,2.0,0.0,0.8278351
847.0,705.0,3.0,0.0,0.50013614
847.0,597.0,4.0,1.0,0.4391994
847.0,959.0,1.0,0.0,0.05419242
847.0,897.0,5.0,1.0,0.450138
847.0,10.0,1.0,0.0,0.13652563
848.0,774.0,3.0,0.0,0.43741143
848.0,291.0,5.0,1.0,0.15734144
848.0,900.0,1.0,0.0,0.061920844
848.0,764.0,5.0,1.0,0.28369862
848.0,573.0,3.0,0.0,0.18658796
848.0,20.0,3.0,0.0,0.17672408
848.0,969.0,5.0,1.0,0.08317526
848.0,811.0,1.0,0.0,0.67991483
848.0,234.0,3.0,0.0,0.77924716
848.0,18.0,4.0,1.0,0.4647283
848.0,55.0,2.0,0.0,0.9252381
848.0,743.0,4.0,1.0,0.7995031
848.0,779.0,1.0,0.0,0.039428253
848.0,963.0,5.0,1.0,0.626483
848.0,395.0,5.0,1.0,0.6211981
848.0,381.0,2.0,0.0,0.6745112
848.0,788.0,2.0,0.0,0.3439223
848.0,317.0,2.0,0.0,0.040681597
848.0,491.0,5.0,1.0,0.49562314
848.0,885.0,5.0,1.0,0.32381338
848.0,118.0,3.0,0.0,0.21338148
848.0,65.0,1.0,0.0,0.017464645
848.0,847.0,1.0,0.0,0.06674677
848.0,645.0,1.0,0.0,0.13477191
849.0,951.0,1.0,0.0,0.011456315
849.0,476.0,1.0,0.0,0.062169004
849.0,743.0,2.0,0.0,0.41313362
849.0,234.0,2.0,0.0,0.7672891
849.0,802.0,1.0,0.0,0.011120608
849.0,626.0,1.0,0.0,0.0070731156
849.0,105.0,1.0,0.0,0.0045694704
849.0,756.0,1.0,0.0,0.008382867
849.0,152.0,2.0,0.0,0.30415994
849.0,836.0,1.0,0.0,0.42235333
849.0,118.0,1.0,0.0,0.14253907
850.0,381.0,4.0,1.0,0.018644398
850.0,667.0,4.0,1.0,0.012687388
850.0,984.0,4.0,1.0,0.004335498
850.0,644.0,4.0,1.0,0.0043473905
850.0,234.0,4.0,1.0,0.07776133
850.0,746.0,4.0,1.0,0.042693656
850.0,606.0,3.0,0.0,0.04430798
850.0,665.0,4.0,1.0,0.0036380226
850.0,796.0,1.0,0.0,0.0418584
851.0,54.0,4.0,1.0,0.0047659134
851.0,813.0,5.0,1.0,0.34879044
851.0,751.0,5.0,1.0,0.07718885
851.0,303.0,5.0,1.0,0.17575136
851.0,26.0,5.0,1.0,0.034817304
851.0,540.0,3.0,0.0,0.18797734
851.0,941.0,5.0,1.0,0.0031465655
851.0,746.0,2.0,0.0,0.44267985
851.0,833.0,5.0,1.0,0.11455205
851.0,169.0,5.0,1.0,0.37555593
851.0,734.0,5.0,1.0,0.0036553943
852.0,697.0,4.0,1.0,0.057272445
852.0,222.0,3.0,0.0,0.016674038
852.0,133.0,3.0,0.0,0.009274277
852.0,783.0,1.0,0.0,0.07959904
852.0,766.0,1.0,0.0,0.13011535
852.0,55.0,1.0,0.0,0.2194275
852.0,17.0,5.0,1.0,0.027370851
852.0,888.0,5.0,1.0,0.0725282
852.0,126.0,2.0,0.0,0.2206988
852.0,784.0,2.0,0.0,0.03557444
852.0,61.0,4.0,1.0,0.10874043
852.0,846.0,3.0,0.0,0.04189668
852.0,673.0,1.0,0.0,0.004683645
853.0,67.0,2.0,0.0,0.018346291
853.0,596.0,1.0,0.0,0.0753721
853.0,126.0,3.0,0.0,0.276701
853.0,485.0,2.0,0.0,0.011784128
853.0,636.0,1.0,0.0,0.0319781
853.0,568.0,3.0,0.0,0.004730295
854.0,399.0,3.0,0.0,0.013901091
854.0,158.0,3.0,0.0,0.009063646
854.0,813.0,4.0,1.0,0.075482
854.0,648.0,2.0,0.0,0.047808126
854.0,192.0,2.0,0.0,0.042460177
854.0,355.0,2.0,0.0,0.0056693894
854.0,85.0,5.0,1.0,0.13408141
854.0,743.0,4.0,1.0,0.23604843
854.0,441.0,3.0,0.0,0.006689625
854.0,667.0,1.0,0.0,0.030948952
854.0,811.0,2.0,0.0,0.36141634
855.0,468.0,2.0,0.0,0.28937107
855.0,319.0,4.0,1.0,0.6571322
855.0,519.0,3.0,0.0,0.028183606
855.0,811.0,1.0,0.0,0.109631665
855.0,169.0,1.0,0.0,0.71431607
855.0,836.0,5.0,1.0,0.82905465
855.0,503.0,5.0,1.0,0.9071085
855.0,683.0,3.0,0.0,0.25386545
855.0,662.0,1.0,0.0,0.15801787
855.0,335.0,4.0,1.0,0.41532874
855.0,165.0,5.0,1.0,0.46218807
855.0,585.0,1.0,0.0,0.37057754
855.0,597.0,1.0,0.0,0.20392904
855.0,250.0,1.0,0.0,0.05490086
855.0,982.0,4.0,1.0,0.9057622
855.0,431.0,2.0,0.0,0.26820108
855.0,95.0,5.0,1.0,0.59686977
855.0,500.0,5.0,1.0,0.92027926
855.0,757.0,1.0,0.0,0.029797511
855.0,599.0,1.0,0.0,0.5082895
855.0,583.0,5.0,1.0,0.36896044
855.0,746.0,1.0,0.0,0.1777142
855.0,666.0,2.0,0.0,0.43679592
855.0,645.0,1.0,0.0,0.09363887
855.0,272.0,1.0,0.0,0.0690726
855.0,869.0,1.0,0.0,0.06367854
856.0,852.0,2.0,0.0,0.0077655967
856.0,28.0,4.0,1.0,0.027802188
856.0,884.0,2.0,0.0,0.14497732
856.0,40.0,4.0,1.0,0.01070047
856.0,152.0,3.0,0.0,0.16557434
856.0,213.0,4.0,1.0,0.0051038843
856.0,234.0,3.0,0.0,0.5108302
856.0,743.0,3.0,0.0,0.26284587
856.0,638.0,4.0,1.0,0.009094096
856.0,811.0,2.0,0.0,0.4827049
857.0,319.0,1.0,0.0,0.054575186
857.0,382.0,1.0,0.0,0.9519905
857.0,678.0,2.0,0.0,0.061902814
857.0,915.0,4.0,1.0,0.07065597
857.0,635.0,2.0,0.0,0.41358006
857.0,29.0,2.0,0.0,0.042822115
857.0,606.0,4.0,1.0,0.4894962
857.0,234.0,2.0,0.0,0.8823486
857.0,500.0,3.0,0.0,0.43408403
857.0,126.0,4.0,1.0,0.27911434
857.0,39.0,1.0,0.0,0.38718408
857.0,118.0,4.0,1.0,0.31487152
857.0,640.0,4.0,1.0,0.06803696
857.0,695.0,5.0,1.0,0.012284679
857.0,825.0,1.0,0.0,0.0029807915
857.0,331.0,2.0,0.0,0.045971606
857.0,55.0,5.0,1.0,0.6188181
857.0,566.0,5.0,1.0,0.07463705
857.0,666.0,2.0,0.0,0.15204298
857.0,816.0,1.0,0.0,0.032981288
858.0,618.0,5.0,1.0,0.17956005
858.0,982.0,3.0,0.0,0.8365555
858.0,102.0,2.0,0.0,0.08523301
858.0,836.0,5.0,1.0,0.9498043
858.0,382.0,5.0,1.0,0.92258906
858.0,503.0,5.0,1.0,0.87513334
858.0,341.0,5.0,1.0,0.42723456
858.0,63.0,1.0,0.0,0.4091217
858.0,599.0,1.0,0.0,0.4381504
858.0,335.0,4.0,1.0,0.44196767
858.0,666.0,1.0,0.0,0.42690292
858.0,70.0,1.0,0.0,0.08845267
858.0,39.0,1.0,0.0,0.5710503
858.0,127.0,2.0,0.0,0.01997181
858.0,500.0,1.0,0.0,0.6003
858.0,430.0,2.0,0.0,0.21767302
859.0,210.0,1.0,0.0,0.16153663
859.0,422.0,1.0,0.0,0.014132183
859.0,332.0,1.0,0.0,0.016880844
859.0,491.0,2.0,0.0,0.403888
859.0,319.0,4.0,1.0,0.77444196
859.0,995.0,4.0,1.0,0.94034594
859.0,606.0,4.0,1.0,0.54243314
859.0,683.0,3.0,0.0,0.17777526
859.0,938.0,3.0,0.0,0.16886987
859.0,836.0,2.0,0.0,0.09148085
859.0,382.0,2.0,0.0,0.62645495
859.0,503.0,3.0,0.0,0.35544148
859.0,395.0,3.0,0.0,0.20206814
859.0,291.0,3.0,0.0,0.4633521
859.0,120.0,1.0,0.0,0.115843296
859.0,743.0,1.0,0.0,0.54996294
859.0,978.0,1.0,0.0,0.26565605
859.0,813.0,3.0,0.0,0.44258335
859.0,393.0,1.0,0.0,0.029340738
859.0,786.0,2.0,0.0,0.11700706
859.0,468.0,3.0,0.0,0.08194706
859.0,822.0,3.0,0.0,0.019221138
859.0,559.0,1.0,0.0,0.035286117
859.0,572.0,1.0,0.0,0.20570026
859.0,727.0,1.0,0.0,0.020273888
859.0,463.0,1.0,0.0,0.021137137
859.0,660.0,1.0,0.0,0.030108398
859.0,563.0,1.0,0.0,0.059852306
860.0,706.0,4.0,1.0,0.38554734
860.0,162.0,1.0,0.0,0.027906545
860.0,701.0,2.0,0.0,0.09493128
860.0,514.0,2.0,0.0,0.043764267
860.0,165.0,1.0,0.0,0.15914914
860.0,813.0,3.0,0.0,0.158772
860.0,995.0,2.0,0.0,0.29321468
860.0,833.0,3.0,0.0,0.17782313
861.0,998.0,5.0,1.0,0.035792988
861.0,626.0,1.0,0.0,0.18072249
861.0,596.0,4.0,1.0,0.1726759
861.0,618.0,4.0,1.0,0.13582553
861.0,438.0,5.0,1.0,0.04450881
861.0,63.0,4.0,1.0,0.22007662
861.0,675.0,4.0,1.0,0.0814933
861.0,524.0,4.0,1.0,0.070209034
861.0,563.0,4.0,1.0,0.03336978
861.0,209.0,4.0,1.0,0.026416976
861.0,904.0,5.0,1.0,0.017714737
861.0,562.0,4.0,1.0,0.16744216
861.0,690.0,5.0,1.0,0.19382674
861.0,253.0,4.0,1.0,0.03261489
861.0,95.0,4.0,1.0,0.54635334
861.0,855.0,2.0,0.0,0.012754143
861.0,25.0,4.0,1.0,0.006617082
861.0,475.0,3.0,0.0,0.023850909
861.0,443.0,4.0,1.0,0.019485092
861.0,503.0,3.0,0.0,0.43002176
862.0,319.0,4.0,1.0,0.29726765
862.0,126.0,4.0,1.0,0.7252107
862.0,394.0,5.0,1.0,0.17983454
862.0,884.0,4.0,1.0,0.23927352
862.0,163.0,5.0,1.0,0.03454552
862.0,386.0,5.0,1.0,0.014477368
862.0,254.0,4.0,1.0,0.03474177
862.0,813.0,5.0,1.0,0.29291913
862.0,85.0,5.0,1.0,0.24746938
863.0,674.0,5.0,1.0,0.12933496
863.0,813.0,1.0,0.0,0.47004303
863.0,126.0,4.0,1.0,0.35045692
863.0,141.0,2.0,0.0,0.05129983
863.0,291.0,5.0,1.0,0.86429244
863.0,193.0,4.0,1.0,0.50404024
863.0,978.0,5.0,1.0,0.0966816
863.0,805.0,5.0,1.0,0.102630585
863.0,457.0,1.0,0.0,0.059542112
863.0,683.0,1.0,0.0,0.33288115
863.0,100.0,3.0,0.0,0.05283798
863.0,706.0,1.0,0.0,0.12074432
863.0,686.0,2.0,0.0,0.07234233
863.0,884.0,2.0,0.0,0.7614725
863.0,492.0,1.0,0.0,0.010777692
863.0,165.0,1.0,0.0,0.13975151
863.0,40.0,5.0,1.0,0.033400714
863.0,476.0,2.0,0.0,0.33518302
863.0,60.0,1.0,0.0,0.029823985
863.0,298.0,1.0,0.0,0.32783177
864.0,228.0,4.0,1.0,0.064349584
864.0,319.0,5.0,1.0,0.97069114
864.0,445.0,2.0,0.0,0.027537629
864.0,351.0,2.0,0.0,0.23642386
864.0,114.0,4.0,1.0,0.23407286
864.0,959.0,2.0,0.0,0.4296526
864.0,870.0,4.0,1.0,0.55469984
864.0,120.0,2.0,0.0,0.41696373
864.0,234.0,2.0,0.0,0.83908415
864.0,975.0,2.0,0.0,0.0868124
864.0,968.0,2.0,0.0,0.7507416
864.0,268.0,3.0,0.0,0.10251124
864.0,569.0,1.0,0.0,0.100770965
864.0,41.0,1.0,0.0,0.036001537
864.0,988.0,1.0,0.0,0.13785228
864.0,353.0,5.0,1.0,0.07650863
864.0,55.0,4.0,1.0,0.8607038
864.0,575.0,3.0,0.0,0.12629586
864.0,175.0,2.0,0.0,0.11995429
864.0,186.0,1.0,0.0,0.15092453
864.0,880.0,2.0,0.0,0.117456235
864.0,398.0,1.0,0.0,0.07254982
864.0,608.0,5.0,1.0,0.03995334
864.0,846.0,3.0,0.0,0.077477925
864.0,126.0,5.0,1.0,0.9390777
864.0,835.0,2.0,0.0,0.057024024
864.0,813.0,2.0,0.0,0.3417063
864.0,428.0,1.0,0.0,0.026671255
864.0,843.0,1.0,0.0,0.08871222
864.0,611.0,3.0,0.0,0.16531503
864.0,581.0,4.0,1.0,0.050316412
864.0,897.0,4.0,1.0,0.23873766
864.0,537.0,2.0,0.0,0.38902548
864.0,764.0,5.0,1.0,0.56853116
864.0,291.0,4.0,1.0,0.8976653
864.0,743.0,1.0,0.0,0.1623104
864.0,394.0,5.0,1.0,0.7609515
864.0,47.0,1.0,0.0,0.054062232
864.0,833.0,3.0,0.0,0.02472564
864.0,763.0,3.0,0.0,0.04937687
864.0,251.0,5.0,1.0,0.38996145
864.0,348.0,4.0,1.0,0.2002471
864.0,784.0,2.0,0.0,0.058535516
864.0,587.0,2.0,0.0,0.059628677
864.0,386.0,5.0,1.0,0.11133089
864.0,688.0,4.0,1.0,0.07684373
864.0,528.0,2.0,0.0,0.09219263
864.0,303.0,5.0,1.0,0.77354926
864.0,0.0,2.0,0.0,0.6357824
864.0,923.0,2.0,0.0,0.048834138
864.0,11.0,3.0,0.0,0.784209
864.0,811.0,5.0,1.0,0.8370755
864.0,403.0,4.0,1.0,0.052097213
865.0,430.0,5.0,1.0,0.076788425
865.0,562.0,1.0,0.0,0.34680456
865.0,303.0,2.0,0.0,0.57209754
865.0,500.0,1.0,0.0,0.31744358
865.0,707.0,1.0,0.0,0.24504587
865.0,319.0,1.0,0.0,0.53949505
865.0,597.0,1.0,0.0,0.036660083
865.0,169.0,3.0,0.0,0.31135774
865.0,198.0,1.0,0.0,0.10556591
865.0,743.0,1.0,0.0,0.057600476
865.0,431.0,3.0,0.0,0.030294482
865.0,981.0,1.0,0.0,0.014823728
866.0,280.0,2.0,0.0,0.053932797
866.0,127.0,4.0,1.0,0.03801157
866.0,95.0,4.0,1.0,0.55230314
866.0,430.0,1.0,0.0,0.41273242
866.0,199.0,1.0,0.0,0.2649525
866.0,70.0,3.0,0.0,0.19062276
866.0,77.0,4.0,1.0,0.27998945
866.0,666.0,1.0,0.0,0.6836085
866.0,341.0,4.0,1.0,0.4673542
866.0,503.0,4.0,1.0,0.9039132
866.0,836.0,4.0,1.0,0.9244112
866.0,331.0,1.0,0.0,0.2914062
866.0,926.0,4.0,1.0,0.35187763
866.0,986.0,2.0,0.0,0.20445287
866.0,748.0,3.0,0.0,0.4124223
866.0,382.0,1.0,0.0,0.8775124
866.0,375.0,4.0,1.0,0.15214932
866.0,735.0,2.0,0.0,0.312443
866.0,500.0,3.0,0.0,0.7627263
866.0,633.0,2.0,0.0,0.428848
867.0,503.0,2.0,0.0,0.03178629
867.0,813.0,2.0,0.0,0.14591634
867.0,157.0,2.0,0.0,0.036789004
867.0,766.0,5.0,1.0,0.50870323
867.0,995.0,2.0,0.0,0.56935245
867.0,319.0,4.0,1.0,0.66287506
868.0,390.0,5.0,1.0,0.039052263
868.0,500.0,5.0,1.0,0.19514151
868.0,816.0,5.0,1.0,0.029861236
868.0,272.0,1.0,0.0,0.052097652
868.0,234.0,1.0,0.0,0.36117643
868.0,39.0,5.0,1.0,0.27717024
868.0,990.0,5.0,1.0,0.03296875
868.0,503.0,5.0,1.0,0.47713473
868.0,650.0,1.0,0.0,0.009716488
869.0,997.0,3.0,0.0,0.17508838
869.0,633.0,3.0,0.0,0.019509172
869.0,932.0,4.0,1.0,0.014577816
869.0,667.0,3.0,0.0,0.05475834
869.0,338.0,4.0,1.0,0.035887193
869.0,177.0,3.0,0.0,0.013576759
869.0,811.0,3.0,0.0,0.37118945
869.0,382.0,3.0,0.0,0.17115973
870.0,743.0,1.0,0.0,0.49407804
870.0,29.0,3.0,0.0,0.14649189
870.0,991.0,4.0,1.0,0.05492734
870.0,291.0,4.0,1.0,0.72973675
870.0,236.0,3.0,0.0,0.030123001
870.0,702.0,3.0,0.0,0.048126306
870.0,369.0,3.0,0.0,0.19801183
870.0,794.0,4.0,1.0,0.27667388
870.0,837.0,3.0,0.0,0.025339147
870.0,706.0,1.0,0.0,0.1155791
870.0,628.0,3.0,0.0,0.026560418
870.0,833.0,4.0,1.0,0.1107038
870.0,186.0,2.0,0.0,0.08605407
870.0,377.0,2.0,0.0,0.016366929
870.0,766.0,4.0,1.0,0.3247895
870.0,69.0,3.0,0.0,0.039859563
870.0,55.0,3.0,0.0,0.36859262
870.0,85.0,3.0,0.0,0.3105983
870.0,57.0,3.0,0.0,0.1491909
870.0,506.0,2.0,0.0,0.08098805
871.0,503.0,3.0,0.0,0.18093862
871.0,93.0,3.0,0.0,0.058944833
871.0,710.0,1.0,0.0,0.0041993978
871.0,49.0,2.0,0.0,0.24035333
871.0,234.0,3.0,0.0,0.6129625
871.0,606.0,3.0,0.0,0.20568538
871.0,491.0,3.0,0.0,0.098224245
871.0,539.0,1.0,0.0,0.0067936573
872.0,754.0,5.0,1.0,0.0034435273
872.0,725.0,5.0,1.0,0.017662415
872.0,938.0,5.0,1.0,0.037751265
872.0,876.0,5.0,1.0,0.037517857
872.0,766.0,5.0,1.0,0.22623625
872.0,796.0,5.0,1.0,0.2683269
872.0,319.0,5.0,1.0,0.4561792
872.0,126.0,5.0,1.0,0.32729417
872.0,376.0,5.0,1.0,0.0012692846
872.0,564.0,5.0,1.0,0.0067264163
872.0,739.0,5.0,1.0,0.030135436
872.0,11.0,5.0,1.0,0.16821602
873.0,683.0,3.0,0.0,0.370523
873.0,497.0,1.0,0.0,0.056543086
873.0,968.0,1.0,0.0,0.2970466
873.0,884.0,4.0,1.0,0.23065737
873.0,920.0,3.0,0.0,0.0679755
873.0,45.0,3.0,0.0,0.1508701
873.0,274.0,4.0,1.0,0.032005306
873.0,64.0,1.0,0.0,0.03753923
873.0,969.0,4.0,1.0,0.059585534
873.0,419.0,5.0,1.0,0.041986156
873.0,229.0,5.0,1.0,0.07270087
873.0,515.0,4.0,1.0,0.1410311
873.0,808.0,1.0,0.0,0.06548591
873.0,384.0,3.0,0.0,0.018060401
874.0,484.0,3.0,0.0,0.1759919
874.0,168.0,3.0,0.0,0.1608598
874.0,761.0,1.0,0.0,0.03505007
874.0,20.0,1.0,0.0,0.006616286
874.0,291.0,2.0,0.0,0.28200224
874.0,82.0,1.0,0.0,0.016717624
874.0,995.0,5.0,1.0,0.66579986
874.0,49.0,4.0,1.0,0.8494415
874.0,109.0,5.0,1.0,0.2029408
874.0,217.0,5.0,1.0,0.2636531
874.0,942.0,2.0,0.0,0.29223922
874.0,398.0,5.0,1.0,0.1521109
874.0,210.0,1.0,0.0,0.028692955
874.0,55.0,2.0,0.0,0.7008969
874.0,381.0,1.0,0.0,0.0047483444
874.0,211.0,5.0,1.0,0.082762346
874.0,352.0,4.0,1.0,0.11557068
874.0,993.0,4.0,1.0,0.13233775
874.0,234.0,4.0,1.0,0.8155453
874.0,267.0,5.0,1.0,0.022993525
874.0,819.0,4.0,1.0,0.033335887
874.0,452.0,1.0,0.0,0.0065367683
874.0,888.0,2.0,0.0,0.33455867
874.0,50.0,1.0,0.0,0.01363824
874.0,533.0,3.0,0.0,0.05554335
874.0,966.0,1.0,0.0,0.0722038
874.0,327.0,4.0,1.0,0.16097273
874.0,120.0,1.0,0.0,0.38991442
874.0,957.0,1.0,0.0,0.0032665671
874.0,596.0,5.0,1.0,0.771469
874.0,34.0,5.0,1.0,0.7394459
874.0,788.0,1.0,0.0,0.0058911694
875.0,529.0,1.0,0.0,0.0077444995
875.0,408.0,5.0,1.0,0.109058514
875.0,423.0,5.0,1.0,0.08551195
875.0,11.0,5.0,1.0,0.9186694
875.0,352.0,5.0,1.0,0.3443911
875.0,251.0,4.0,1.0,0.263867
875.0,528.0,3.0,0.0,0.033051513
875.0,575.0,4.0,1.0,0.24201107
875.0,98.0,4.0,1.0,0.30170268
875.0,645.0,2.0,0.0,0.52517116
875.0,35.0,5.0,1.0,0.120366156
875.0,861.0,5.0,1.0,0.08432254
875.0,686.0,3.0,0.0,0.08144588
875.0,870.0,5.0,1.0,0.2756673
875.0,448.0,5.0,1.0,0.009901822
875.0,848.0,4.0,1.0,0.102708384
875.0,303.0,5.0,1.0,0.71470714
875.0,917.0,5.0,1.0,0.07802998
875.0,811.0,2.0,0.0,0.81055534
875.0,934.0,4.0,1.0,0.62589544
875.0,377.0,5.0,1.0,0.01035688
875.0,183.0,3.0,0.0,0.048382886
875.0,55.0,3.0,0.0,0.4491765
875.0,854.0,3.0,0.0,0.03547003
875.0,867.0,3.0,0.0,0.069575384
875.0,857.0,4.0,1.0,0.22060576
875.0,293.0,2.0,0.0,0.030621262
875.0,995.0,5.0,1.0,0.5945598
875.0,146.0,3.0,0.0,0.08179407
875.0,193.0,5.0,1.0,0.234246
875.0,348.0,5.0,1.0,0.0709839
875.0,968.0,5.0,1.0,0.86259407
875.0,152.0,5.0,1.0,0.45552403
875.0,40.0,3.0,0.0,0.033090226
875.0,804.0,4.0,1.0,0.1502743
875.0,553.0,5.0,1.0,0.016711222
876.0,85.0,1.0,0.0,0.36533862
876.0,291.0,1.0,0.0,0.6144233
876.0,799.0,2.0,0.0,0.049265366
876.0,872.0,2.0,0.0,0.10542922
876.0,383.0,1.0,0.0,0.041911755
876.0,378.0,1.0,0.0,0.2661197
876.0,234.0,1.0,0.0,0.89118123
876.0,157.0,2.0,0.0,0.44754988
876.0,817.0,1.0,0.0,0.036642727
876.0,55.0,1.0,0.0,0.84460557
876.0,61.0,1.0,0.0,0.42582744
876.0,57.0,1.0,0.0,0.09872731
876.0,168.0,1.0,0.0,0.42221513
876.0,152.0,1.0,0.0,0.44530362
876.0,487.0,1.0,0.0,0.09448093
876.0,394.0,1.0,0.0,0.63924575
876.0,797.0,1.0,0.0,0.04180101
876.0,528.0,1.0,0.0,0.084325634
876.0,539.0,1.0,0.0,0.0652022
876.0,506.0,3.0,0.0,0.015863465
876.0,995.0,1.0,0.0,0.23714532
876.0,358.0,1.0,0.0,0.4716993
876.0,204.0,1.0,0.0,0.02802479
876.0,286.0,1.0,0.0,0.12424357
876.0,876.0,1.0,0.0,0.6013145
876.0,766.0,1.0,0.0,0.50186867
876.0,218.0,1.0,0.0,0.069358565
876.0,73.0,1.0,0.0,0.023483125
876.0,697.0,1.0,0.0,0.41356057
876.0,564.0,1.0,0.0,0.07280103
876.0,575.0,1.0,0.0,0.1589183
876.0,105.0,1.0,0.0,0.047997538
876.0,457.0,1.0,0.0,0.0161506
876.0,794.0,1.0,0.0,0.9481713
876.0,699.0,1.0,0.0,0.41411376
876.0,304.0,5.0,1.0,0.15890606
876.0,796.0,1.0,0.0,0.8026981
877.0,813.0,1.0,0.0,0.12627997
877.0,950.0,4.0,1.0,0.5905969
877.0,536.0,1.0,0.0,0.07178023
877.0,150.0,1.0,0.0,0.1302265
877.0,667.0,1.0,0.0,0.24995774
877.0,44.0,2.0,0.0,0.18254116
877.0,995.0,5.0,1.0,0.9993994
877.0,756.0,1.0,0.0,0.042514313
877.0,390.0,1.0,0.0,0.14995444
877.0,46.0,1.0,0.0,0.5237556
877.0,81.0,1.0,0.0,0.7615651
877.0,919.0,2.0,0.0,0.29247123
877.0,121.0,1.0,0.0,0.38461697
877.0,52.0,1.0,0.0,0.5802586
877.0,925.0,1.0,0.0,0.2337251
877.0,191.0,1.0,0.0,0.23314288
877.0,359.0,1.0,0.0,0.17826627
877.0,114.0,1.0,0.0,0.07050064
877.0,428.0,1.0,0.0,0.23847353
877.0,728.0,1.0,0.0,0.82095593
877.0,600.0,3.0,0.0,0.16956484
877.0,347.0,5.0,1.0,0.22509697
877.0,233.0,1.0,0.0,0.65654117
877.0,320.0,1.0,0.0,0.05871388
877.0,703.0,1.0,0.0,0.7160313
877.0,895.0,1.0,0.0,0.024579529
