user_id,item_id,rating,propensities
51,273,4.0,0.13697596
51,298,2.0,0.24543026
52,43,2.0,0.018062506
52,180,1.0,0.214504
52,228,5.0,0.26515725
52,232,1.0,0.21458411
52,235,2.0,0.33667102
52,236,2.0,0.23476
52,240,1.0,0.09181929
52,241,1.0,0.47878063
52,249,1.0,0.4567469
52,256,4.0,0.252856
52,258,1.0,0.2342862
52,260,4.0,0.27975217
52,263,5.0,0.25555554
52,264,2.0,0.2929391
52,276,4.0,0.13348445
52,284,1.0,0.52017885
52,290,4.0,0.3117337
52,291,2.0,0.15138836
52,292,4.0,0.14723659
52,294,1.0,0.23014413
52,295,2.0,0.07534977
52,297,5.0,0.22285126
53,3,3.0,0.0709327
53,12,2.0,0.085001156
53,21,1.0,0.050035574
53,25,1.0,0.11830265
53,28,2.0,0.055262424
53,83,4.0,0.07505678
53,84,2.0,0.088444956
53,105,1.0,0.2897341
53,110,1.0,0.06997608
53,116,4.0,0.07263927
53,158,2.0,0.12337256
53,192,4.0,0.079011045
53,193,5.0,0.07645329
53,223,2.0,0.16965623
53,225,4.0,0.11345644
53,226,1.0,0.15642321
53,268,4.0,0.17984113
53,278,1.0,0.15570755
54,155,4.0,0.14807887
54,159,4.0,0.24422371
54,161,4.0,0.12326446
54,170,3.0,0.13948305
54,196,3.0,0.06732129
54,197,4.0,0.11000557
54,203,4.0,0.14837886
54,209,3.0,0.08941812
54,210,3.0,0.03771025
54,217,4.0,0.079222396
54,223,3.0,0.14264892
54,227,4.0,0.2883887
54,229,4.0,0.41352317
54,272,3.0,0.13928095
54,273,5.0,0.14076327
54,285,2.0,0.20291801
54,290,4.0,0.2273094
54,298,4.0,0.20264915
55,19,1.0,0.016193723
55,154,1.0,0.10777703
55,174,2.0,0.076431595
55,182,5.0,0.047654558
55,201,1.0,0.17306831
55,208,3.0,0.038549013
55,213,2.0,0.17125235
55,223,1.0,0.09410074
55,228,4.0,0.13473804
55,241,5.0,0.34337914
55,244,2.0,0.22409512
55,250,2.0,0.31070632
55,252,4.0,0.35063112
55,255,1.0,0.15102917
55,261,1.0,0.10507375
55,269,3.0,0.17490204
55,277,5.0,0.05525868
55,279,3.0,0.26146868
55,282,4.0,0.04559636
56,0,3.0,0.07898776
56,88,3.0,0.0597019
56,101,4.0,0.07127933
56,120,4.0,0.0687236
56,136,2.0,0.08098799
56,155,3.0,0.14102864
56,165,2.0,0.11842744
56,174,5.0,0.0864175
56,181,1.0,0.08612706
56,183,2.0,0.0839848
56,184,2.0,0.09803504
56,199,4.0,0.1769829
56,223,3.0,0.092143096
56,233,1.0,0.1236414
56,252,4.0,0.27369055
56,268,3.0,0.11344249
56,288,4.0,0.13808225
56,297,5.0,0.09858638
56,299,3.0,0.077390976
57,133,1.0,0.03245145
57,160,2.0,0.06753249
57,167,4.0,0.1996096
57,173,5.0,0.10520387
57,190,4.0,0.039466646
57,191,2.0,0.069591
57,193,5.0,0.05524918
57,198,4.0,0.041900698
57,209,3.0,0.06419575
57,226,2.0,0.210965
57,227,2.0,0.20552424
57,238,3.0,0.22505157
57,239,1.0,0.19156596
57,243,2.0,0.10364762
57,244,5.0,0.21556278
57,245,3.0,0.049624637
57,250,3.0,0.32405424
57,267,5.0,0.14894815
57,284,3.0,0.416368
57,287,2.0,0.082657054
57,291,2.0,0.112830155
58,33,1.0,0.046555676
58,71,3.0,0.09287022
58,88,3.0,0.0832356
58,120,3.0,0.08972416
58,121,2.0,0.07789217
58,136,3.0,0.07667307
58,210,2.0,0.06654655
58,223,1.0,0.1584058
58,228,4.0,0.13413508
58,233,1.0,0.18774498
58,250,1.0,0.14237374
58,253,2.0,0.2431019
58,274,1.0,0.0655025
58,285,5.0,0.099250585
58,290,3.0,0.12431507
58,291,3.0,0.16133821
59,82,1.0,0.08791711
59,155,5.0,0.22733384
59,159,1.0,0.26630244
59,168,1.0,0.18276536
59,198,2.0,0.05183997
59,199,1.0,0.2929904
59,207,1.0,0.08295173
59,216,1.0,0.091463774
59,232,1.0,0.2675838
59,250,5.0,0.4248165
59,252,4.0,0.33049244
59,253,3.0,0.23775762
59,264,1.0,0.3667103
59,269,1.0,0.1380617
59,273,5.0,0.13646692
59,286,3.0,0.1719222
59,288,1.0,0.21813323
59,289,1.0,0.16620918
60,26,2.0,0.07045407
60,28,1.0,0.031056182
60,34,4.0,0.047306977
60,67,4.0,0.02424191
60,72,1.0,0.07121123
60,115,2.0,0.055761576
60,124,1.0,0.06744387
60,127,1.0,0.075389005
60,128,1.0,0.037496306
60,140,2.0,0.08359607
60,174,4.0,0.10375394
60,178,3.0,0.100861974
60,219,4.0,0.07139716
60,229,3.0,0.14023115
60,256,4.0,0.17411341
60,264,4.0,0.14835297
60,272,3.0,0.10563866
60,284,1.0,0.28951257
60,286,3.0,0.15051886
60,290,2.0,0.16001464
60,292,2.0,0.10575909
60,298,2.0,0.12351075
60,299,1.0,0.08336627
61,103,1.0,0.016926732
61,175,5.0,0.18627864
61,178,1.0,0.23383826
61,201,1.0,0.14179656
61,213,4.0,0.23337711
61,232,1.0,0.25567573
61,233,5.0,0.34917814
61,234,1.0,0.24289426
61,249,3.0,0.46949217
61,251,1.0,0.4238288
61,254,1.0,0.4190819
61,261,1.0,0.15398167
61,264,1.0,0.2928115
61,265,2.0,0.2759021
61,268,1.0,0.22926907
61,270,1.0,0.13258049
61,278,4.0,0.20602562
61,290,2.0,0.2789258
61,291,3.0,0.23035349
61,292,2.0,0.10712853
61,296,5.0,0.18134263
62,151,1.0,0.10373378
62,168,5.0,0.1420144
62,175,1.0,0.120006695
62,181,1.0,0.06332173
62,183,1.0,0.17474583
62,191,3.0,0.11784743
62,204,3.0,0.050678816
62,217,3.0,0.1264696
62,224,1.0,0.37426567
62,229,3.0,0.4111384
62,233,3.0,0.34923032
62,237,2.0,0.22555406
62,246,5.0,0.507344
62,249,3.0,0.45582783
62,250,1.0,0.4418729
62,254,1.0,0.47496873
62,257,4.0,0.19215234
62,264,5.0,0.4151022
62,286,1.0,0.15294906
62,291,4.0,0.14532115
63,1,1.0,0.009687425
63,47,1.0,0.021624897
63,125,2.0,0.07189695
63,143,3.0,0.039973054
63,157,4.0,0.13032137
63,165,3.0,0.14024946
63,188,4.0,0.041496027
63,195,1.0,0.05468481
63,199,5.0,0.24553359
63,218,5.0,0.109459884
63,220,3.0,0.13633674
63,226,5.0,0.36648664
63,250,4.0,0.5063444
63,251,5.0,0.2989277
63,253,4.0,0.7403634
63,263,5.0,0.1487319
63,292,4.0,0.08477679
64,150,1.0,0.21351196
64,153,3.0,0.06840902
64,155,4.0,0.16981141
64,159,1.0,0.19139414
64,178,1.0,0.15874684
64,179,1.0,0.07286674
64,200,4.0,0.1438098
64,213,1.0,0.1712356
64,225,1.0,0.09979504
64,228,4.0,0.22261538
64,235,4.0,0.23203538
64,241,3.0,0.2880307
64,254,1.0,0.21820286
64,263,3.0,0.21701695
64,283,1.0,0.095954105
64,284,1.0,0.3135351
64,285,1.0,0.20414709
65,158,1.0,0.1607111
65,161,3.0,0.1089256
65,179,3.0,0.08883884
65,183,4.0,0.122411534
65,186,3.0,0.05448456
65,192,1.0,0.06674538
65,196,3.0,0.05785079
65,200,2.0,0.15687305
65,203,1.0,0.109038144
65,208,3.0,0.049356405
65,214,4.0,0.10706813
65,229,1.0,0.24544549
65,230,1.0,0.16146332
65,231,4.0,0.16734116
65,244,5.0,0.25208363
65,247,1.0,0.34363383
65,255,1.0,0.18990932
65,267,5.0,0.1459985
65,269,1.0,0.16257317
65,284,1.0,0.29260743
65,295,4.0,0.1176877
66,157,5.0,0.19783342
66,158,3.0,0.2275309
66,169,3.0,0.106424846
66,174,4.0,0.12348125
66,180,2.0,0.20116638
66,197,5.0,0.16211462
66,202,2.0,0.06105549
66,209,4.0,0.09606387
66,211,4.0,0.14335784
66,220,2.0,0.112377495
66,224,1.0,0.2187839
66,231,4.0,0.1667957
66,236,5.0,0.16140026
66,255,1.0,0.20399012
66,265,2.0,0.11449336
66,275,4.0,0.10022793
66,278,2.0,0.17230804
66,279,3.0,0.24794981
66,282,2.0,0.10341178
67,35,1.0,0.066657774
67,125,1.0,0.034252487
67,168,2.0,0.13547987
67,187,1.0,0.27780998
67,195,1.0,0.113796264
67,200,3.0,0.20021844
67,208,2.0,0.052903604
67,226,2.0,0.3424156
67,246,3.0,0.55995077
67,247,2.0,0.49747816
67,250,3.0,0.5634078
67,251,1.0,0.33077583
67,252,5.0,0.37616205
67,253,2.0,0.41259405
67,264,2.0,0.49808168
67,279,4.0,0.121301636
67,290,1.0,0.18871284
67,299,1.0,0.15911984
68,59,2.0,0.025967076
68,72,3.0,0.087603144
68,75,4.0,0.019772513
68,83,2.0,0.028973533
68,144,3.0,0.064041376
68,175,4.0,0.29670662
68,188,3.0,0.2379349
68,198,4.0,0.053064987
68,244,5.0,0.20902039
68,246,4.0,0.4591694
68,247,3.0,0.43487832
68,252,4.0,0.45528474
68,253,4.0,0.3709824
68,254,1.0,0.27229944
68,256,1.0,0.27035865
68,258,2.0,0.113066904
68,259,3.0,0.3309853
68,260,3.0,0.2017833
68,267,5.0,0.11962587
69,30,1.0,0.03163673
69,178,1.0,0.24724934
69,197,1.0,0.1880939
69,200,1.0,0.16602524
69,206,3.0,0.18812475
69,212,1.0,0.14987867
69,224,1.0,0.39475006
69,234,1.0,0.2086382
69,248,1.0,0.50862557
69,249,3.0,0.32045084
69,251,5.0,0.4103142
69,256,1.0,0.22224346
69,257,1.0,0.23566
69,269,4.0,0.14563385
69,280,1.0,0.15614308
69,292,5.0,0.09721801
69,295,2.0,0.22699872
70,78,3.0,0.04860984
70,109,1.0,0.031925492
70,146,2.0,0.022802556
70,156,3.0,0.14830281
70,228,2.0,0.31650755
70,229,2.0,0.4598286
70,230,1.0,0.23009029
70,231,5.0,0.20651016
70,241,4.0,0.22094262
70,243,2.0,0.25062698
70,247,2.0,0.49012116
70,251,3.0,0.3233289
70,252,5.0,0.33937874
70,253,1.0,0.38387367
70,255,1.0,0.2373355
70,258,2.0,0.39330748
70,259,1.0,0.45219702
70,260,4.0,0.15471879
70,270,4.0,0.13425599
70,299,5.0,0.15157577
71,13,2.0,0.06048082
71,42,4.0,0.05547164
71,47,1.0,0.06392
71,48,1.0,0.064108305
71,74,1.0,0.071155384
71,83,1.0,0.09099214
71,102,1.0,0.18265477
71,111,1.0,0.060874596
71,117,2.0,0.09686469
71,142,5.0,0.07023811
71,145,1.0,0.07928952
71,159,5.0,0.087914266
71,165,5.0,0.09648295
71,197,1.0,0.098719396
71,199,5.0,0.100754134
71,212,4.0,0.08735836
71,216,5.0,0.049621735
71,218,5.0,0.07741713
71,252,5.0,0.17251785
71,254,1.0,0.095412046
71,295,5.0,0.08850893
72,58,1.0,0.059231207
72,129,1.0,0.12654063
72,162,3.0,0.2622459
72,175,2.0,0.2763089
72,178,1.0,0.26505855
72,192,1.0,0.12526782
72,206,1.0,0.33467415
72,217,1.0,0.09670488
72,226,1.0,0.39337343
72,231,1.0,0.15833263
72,233,3.0,0.36332786
72,234,1.0,0.21521674
72,236,4.0,0.34636033
72,239,1.0,0.10852638
72,246,5.0,0.6353437
72,282,4.0,0.24512331
72,285,1.0,0.17242886
72,294,1.0,0.23653348
72,295,3.0,0.19869232
73,18,4.0,0.07038021
73,62,3.0,0.027602863
73,151,3.0,0.26685417
73,152,1.0,0.21468566
73,155,4.0,0.20174743
73,220,3.0,0.14542048
73,224,2.0,0.6556974
73,227,5.0,0.25452775
73,232,1.0,0.26114812
73,235,2.0,0.23278229
73,248,2.0,0.3231457
73,250,2.0,0.45162752
73,253,1.0,0.58942384
73,254,3.0,0.48219192
73,257,3.0,0.12039959
73,266,1.0,0.28386214
73,280,1.0,0.27248642
73,286,1.0,0.1655206
74,167,1.0,0.24038358
74,168,2.0,0.22614531
74,171,2.0,0.16244642
74,173,1.0,0.21245678
74,200,5.0,0.20036937
74,203,1.0,0.14306623
74,212,3.0,0.15585561
74,225,2.0,0.09288368
74,227,2.0,0.42479625
74,229,1.0,0.49119785
74,253,1.0,0.4414882
74,254,2.0,0.30999872
74,256,3.0,0.337045
74,259,1.0,0.48555052
74,264,3.0,0.40447372
75,18,2.0,0.023024315
75,62,4.0,0.031731077
75,150,2.0,0.24573499
75,166,2.0,0.11398926
75,168,2.0,0.1912641
75,187,4.0,0.19007047
75,201,4.0,0.095032156
75,202,2.0,0.115757614
75,223,2.0,0.27975413
75,225,1.0,0.15998489
75,237,5.0,0.2737989
75,247,3.0,0.5135746
75,252,4.0,0.6022294
75,256,2.0,0.38749358
75,296,4.0,0.18225251
76,7,1.0,0.06631476
76,12,3.0,0.11101194
76,27,1.0,0.14741005
76,37,2.0,0.07585088
76,43,1.0,0.08480665
76,48,1.0,0.14640044
76,64,2.0,0.10153971
76,147,2.0,0.07842768
76,148,1.0,0.15581945
76,155,1.0,0.17602536
76,162,2.0,0.094715476
76,165,1.0,0.1229672
76,175,5.0,0.2106734
76,211,1.0,0.14300112
76,218,1.0,0.07665442
76,232,1.0,0.090425685
76,250,5.0,0.26194638
76,257,1.0,0.11745355
76,270,1.0,0.07001616
77,31,1.0,0.023001276
77,153,2.0,0.089788914
77,167,1.0,0.20928659
77,180,1.0,0.10067041
77,224,2.0,0.43714827
77,226,1.0,0.2980496
77,229,2.0,0.27358383
77,236,3.0,0.21632238
77,239,1.0,0.21422555
77,246,2.0,0.41478464
77,249,4.0,0.39829358
77,251,1.0,0.34456187
77,252,4.0,0.44744417
77,263,1.0,0.20726678
77,268,2.0,0.17215039
77,279,5.0,0.19760671
77,298,3.0,0.24903463
78,29,1.0,0.042606287
78,157,1.0,0.08280911
78,167,5.0,0.2676524
78,168,2.0,0.12629634
78,184,4.0,0.08055721
78,187,3.0,0.12414941
78,224,1.0,0.5119859
78,232,2.0,0.2972
78,236,4.0,0.16002686
78,239,2.0,0.21917583
78,241,1.0,0.27999365
78,247,1.0,0.37029865
78,257,1.0,0.15393542
78,271,1.0,0.2199681
78,280,1.0,0.16765153
78,293,1.0,0.07353568
79,13,5.0,0.016402155
79,47,3.0,0.037824716
79,74,5.0,0.017068798
79,174,5.0,0.05922449
79,182,4.0,0.030031038
79,183,5.0,0.13631253
79,217,5.0,0.13160056
79,224,4.0,0.37995416
79,229,5.0,0.32577986
79,232,4.0,0.26849085
79,243,4.0,0.34920603
79,246,3.0,0.45430502
79,249,4.0,0.3697552
79,250,2.0,0.3140277
79,252,5.0,0.27755857
79,253,4.0,0.27096233
79,254,4.0,0.48541433
79,259,4.0,0.19664523
79,264,5.0,0.48251265
79,276,3.0,0.052974317
79,287,5.0,0.21120985
79,299,4.0,0.1307403
80,79,1.0,0.035416335
80,224,5.0,0.30593222
80,233,1.0,0.2707888
80,236,3.0,0.34563488
80,242,1.0,0.09129783
80,246,3.0,0.39571407
80,249,3.0,0.47769496
80,254,4.0,0.37671202
80,260,1.0,0.2373871
80,265,3.0,0.2883112
80,269,2.0,0.31445974
80,270,1.0,0.15026993
80,277,2.0,0.11081875
80,279,3.0,0.29034334
80,281,1.0,0.2696909
80,286,1.0,0.18242931
80,287,2.0,0.18445924
80,291,4.0,0.1711292
80,293,3.0,0.1398285
80,294,2.0,0.1273931
80,298,1.0,0.16501111
81,77,3.0,0.020035548
81,82,2.0,0.056597825
81,151,4.0,0.22931895
81,154,2.0,0.28412005
81,158,3.0,0.3372436
81,160,3.0,0.069884695
81,165,4.0,0.19152707
81,182,5.0,0.100739054
81,184,3.0,0.22809778
81,191,5.0,0.09357752
81,199,4.0,0.61008984
81,218,4.0,0.17822878
81,238,3.0,0.33811945
81,242,5.0,0.45053634
81,247,5.0,0.17560205
81,248,3.0,0.17872155
81,249,5.0,0.34352148
81,250,1.0,0.37555775
81,252,5.0,0.4569975
81,267,4.0,0.29968137
81,284,4.0,0.6878809
82,23,2.0,0.05338212
82,150,4.0,0.21371692
82,167,1.0,0.37416595
82,184,2.0,0.2721948
82,197,2.0,0.24629636
82,199,2.0,0.55146515
82,224,1.0,0.44429153
82,227,1.0,0.2811709
82,229,3.0,0.19921805
82,242,2.0,0.4924885
82,244,3.0,0.4259263
82,247,2.0,0.40303394
82,248,1.0,0.47658983
82,252,3.0,0.5664617
82,253,1.0,0.73754394
82,254,1.0,0.26360092
82,263,1.0,0.31674844
82,284,3.0,0.6330574
83,15,2.0,0.075873084
83,123,1.0,0.08641808
83,165,2.0,0.17076841
83,166,3.0,0.07534342
83,172,4.0,0.09584659
83,180,4.0,0.06648947
83,194,5.0,0.029169647
83,214,3.0,0.18790668
83,234,3.0,0.16241339
83,246,4.0,0.46586978
83,255,1.0,0.16880383
83,256,2.0,0.19673452
83,295,4.0,0.17023402
83,298,3.0,0.1872215
84,150,3.0,0.2023694
84,154,3.0,0.0693639
84,174,4.0,0.0651937
84,175,4.0,0.14808722
84,190,2.0,0.06328814
84,202,1.0,0.11376585
84,214,4.0,0.112566635
84,218,2.0,0.08967989
84,219,3.0,0.06808316
84,223,3.0,0.24939618
84,229,3.0,0.4102471
84,233,4.0,0.42444557
84,234,3.0,0.2626902
84,243,3.0,0.2897402
84,246,3.0,0.43387002
84,261,1.0,0.26516724
84,262,3.0,0.33272508
84,267,4.0,0.20770034
84,272,3.0,0.083287016
85,49,3.0,0.039729744
85,125,1.0,0.057521243
85,133,3.0,0.106896
85,149,4.0,0.07583447
85,150,5.0,0.18317154
85,155,4.0,0.20506726
85,156,1.0,0.18636231
85,161,2.0,0.22409473
85,164,3.0,0.13587366
85,184,2.0,0.1459089
85,197,4.0,0.17058575
85,199,5.0,0.33010128
85,219,1.0,0.12564798
85,239,1.0,0.30176163
85,252,3.0,0.27990833
85,253,4.0,0.408787
85,264,3.0,0.40447673
85,283,1.0,0.1348871
86,55,1.0,0.04023612
86,100,1.0,0.05836017
86,132,1.0,0.019469379
86,187,3.0,0.27745673
86,194,4.0,0.030555144
86,224,3.0,0.2051494
86,228,5.0,0.33150357
86,229,1.0,0.3798808
86,231,5.0,0.2525694
86,237,4.0,0.20108457
86,242,2.0,0.13401829
86,243,3.0,0.16468035
86,244,4.0,0.24607886
86,246,2.0,0.4333529
86,248,3.0,0.4873966
86,250,4.0,0.59586173
86,252,4.0,0.4030476
86,255,1.0,0.23966055
86,258,1.0,0.29946026
86,259,1.0,0.42336324
86,262,5.0,0.17231391
86,284,1.0,0.1994816
86,285,3.0,0.1946784
87,158,4.0,0.22059156
87,169,4.0,0.13082375
87,178,3.0,0.08599652
87,180,3.0,0.3159204
87,182,3.0,0.06818588
87,183,1.0,0.1326515
87,186,1.0,0.054630127
87,195,1.0,0.17280099
87,247,2.0,0.13291349
87,249,3.0,0.4524446
87,258,1.0,0.2133419
87,266,3.0,0.25172535
87,267,3.0,0.26244137
87,278,2.0,0.14249606
87,279,5.0,0.49232918
87,289,2.0,0.255444
87,296,3.0,0.25838363
87,297,4.0,0.13781907
88,26,1.0,0.06093637
88,58,1.0,0.09728516
88,78,1.0,0.114334315
88,101,1.0,0.23071033
88,108,1.0,0.13030614
88,147,1.0,0.09014773
88,158,2.0,0.08632718
88,210,5.0,0.082680024
88,213,2.0,0.15118568
88,217,5.0,0.12772262
88,226,1.0,0.19181444
88,248,2.0,0.30600268
88,257,4.0,0.15230292
88,261,3.0,0.13788185
88,275,1.0,0.10232893
88,286,4.0,0.093044266
88,297,5.0,0.121947035
89,15,2.0,0.046154436
89,21,3.0,0.076039195
89,78,3.0,0.17445551
89,81,1.0,0.13385959
89,91,1.0,0.09405673
89,101,1.0,0.43385926
89,108,2.0,0.13751622
89,129,4.0,0.22832333
89,133,3.0,0.09454912
89,146,2.0,0.10049314
89,187,4.0,0.11206256
89,212,4.0,0.094072364
89,218,1.0,0.032466374
89,235,3.0,0.12754995
89,250,2.0,0.13413747
89,291,4.0,0.08963607
90,82,1.0,0.04395192
90,129,1.0,0.020701356
90,150,2.0,0.19305307
90,153,3.0,0.10279769
90,159,3.0,0.11900793
90,193,3.0,0.10237375
90,203,2.0,0.11223681
90,212,3.0,0.095515355
90,213,2.0,0.1801941
90,224,4.0,0.40170643
90,226,2.0,0.21882783
90,239,2.0,0.1888868
90,251,1.0,0.27137017
90,268,1.0,0.1801579
90,272,2.0,0.08709343
90,279,4.0,0.21131882
90,288,5.0,0.20518827
91,33,3.0,0.06167277
91,88,2.0,0.04670375
91,110,1.0,0.17367208
91,119,3.0,0.111079745
91,139,1.0,0.04009571
91,149,1.0,0.09468056
91,162,4.0,0.21317954
91,167,1.0,0.07230237
91,178,5.0,0.16393597
91,179,1.0,0.068806194
91,197,1.0,0.11674501
91,206,2.0,0.33441237
91,212,5.0,0.17114495
91,219,5.0,0.09386562
91,227,4.0,0.28842106
91,228,3.0,0.22738814
91,229,3.0,0.19286764
91,247,3.0,0.43014392
91,259,2.0,0.28414303
91,273,1.0,0.2926138
92,13,1.0,0.03203571
92,34,1.0,0.02320118
92,100,1.0,0.037179716
92,175,1.0,0.3080122
92,224,1.0,0.31089365
92,227,3.0,0.48360744
92,228,4.0,0.3871696
92,232,1.0,0.22443117
92,234,1.0,0.27572462
92,235,3.0,0.38350248
92,237,1.0,0.39638618
92,238,1.0,0.14317572
92,240,1.0,0.19196363
92,247,2.0,0.38367468
92,257,1.0,0.35128587
92,262,2.0,0.27006954
92,266,3.0,0.21076053
92,283,1.0,0.0926378
92,290,3.0,0.3422879
92,292,4.0,0.12482043
93,6,2.0,0.039302755
93,52,1.0,0.045305327
93,155,4.0,0.18852673
93,157,3.0,0.146981
93,165,3.0,0.17610908
93,167,3.0,0.1954263
93,175,1.0,0.3042092
93,187,2.0,0.2003113
93,188,3.0,0.1750194
93,195,1.0,0.085589185
93,206,1.0,0.049868073
93,220,2.0,0.118245415
93,223,3.0,0.16432738
93,233,3.0,0.30848524
93,246,5.0,0.3665689
93,249,4.0,0.43631628
93,252,4.0,0.5662058
93,262,3.0,0.34419551
93,268,3.0,0.2781357
93,288,3.0,0.21528398
94,14,1.0,0.038316227
94,15,1.0,0.079574764
94,159,1.0,0.21292314
94,170,4.0,0.033459324
94,201,3.0,0.07985398
94,211,2.0,0.10670709
94,215,1.0,0.12255967
94,231,2.0,0.11508348
94,236,3.0,0.20578884
94,247,1.0,0.24431334
94,285,1.0,0.15179773
94,290,1.0,0.15766019
94,292,3.0,0.14962696
94,293,2.0,0.11433429
94,295,2.0,0.088188715
94,296,3.0,0.10587324
95,2,1.0,0.16261259
95,8,1.0,0.13203545
95,27,1.0,0.07896879
95,58,1.0,0.10340398
95,79,2.0,0.06835559
95,86,1.0,0.1907836
95,115,1.0,0.10585736
95,139,1.0,0.06666644
95,174,4.0,0.043156993
95,186,4.0,0.07148244
95,227,5.0,0.14593191
95,228,2.0,0.24785714
95,233,3.0,0.26103148
95,235,4.0,0.23695154
95,247,4.0,0.3018477
95,252,5.0,0.23657079
95,255,2.0,0.13474414
95,259,1.0,0.2692489
95,262,1.0,0.26624632
95,288,5.0,0.26130682
96,54,1.0,0.020053016
96,106,3.0,0.04024078
96,172,3.0,0.12318839
96,188,3.0,0.2582974
96,192,2.0,0.18340625
96,233,5.0,0.5283024
96,239,2.0,0.171701
96,240,4.0,0.21044576
96,246,5.0,0.7498929
96,247,3.0,0.6974034
96,248,1.0,0.6586146
96,249,3.0,0.5517593
96,250,3.0,0.6850254
96,252,5.0,0.45913342
96,254,1.0,0.43540525
96,256,3.0,0.35603973
96,257,3.0,0.46148834
96,258,1.0,0.42450047
96,259,2.0,0.5978892
96,260,3.0,0.29996967
96,262,5.0,0.34614268
96,269,1.0,0.23238003
97,14,1.0,0.025393017
97,18,1.0,0.057178136
97,36,1.0,0.036412854
97,68,1.0,0.07136971
97,79,1.0,0.037209265
97,92,1.0,0.04699751
97,95,1.0,0.043582093
97,98,1.0,0.05242708
97,195,1.0,0.081378005
97,224,3.0,0.29991564
97,229,2.0,0.23344532
97,230,3.0,0.1332302
97,233,5.0,0.18585284
97,237,4.0,0.16652036
97,251,2.0,0.21950653
97,257,3.0,0.12059124
98,36,1.0,0.017702445
98,174,1.0,0.060783476
98,189,3.0,0.077459715
98,229,1.0,0.30875978
98,231,1.0,0.19432276
98,234,1.0,0.1935151
98,237,3.0,0.31570396
98,241,3.0,0.29534504
98,244,1.0,0.23884791
98,248,1.0,0.4236784
98,250,1.0,0.44288638
98,256,1.0,0.23296756
98,260,1.0,0.23396535
98,262,1.0,0.1586894
98,265,1.0,0.18173485
98,280,1.0,0.16763808
98,290,3.0,0.254471
98,291,1.0,0.16662832
98,295,1.0,0.14317816
99,119,3.0,0.058001094
99,156,3.0,0.0806284
99,163,3.0,0.05600117
99,164,4.0,0.09921889
99,173,4.0,0.1100784
99,188,3.0,0.06479331
99,201,3.0,0.073324636
99,203,4.0,0.089537874
99,207,3.0,0.056961462
99,211,2.0,0.10873022
99,213,5.0,0.16669337
99,214,4.0,0.1353806
99,219,3.0,0.08266321
99,220,3.0,0.11655336
99,226,2.0,0.32216597
99,246,3.0,0.3280726
99,248,3.0,0.37186098
99,251,3.0,0.2646662
99,256,3.0,0.13094042
99,263,3.0,0.16845629
99,291,3.0,0.0786832
100,91,3.0,0.054208532
100,141,1.0,0.037921555
100,142,1.0,0.065018706
100,165,1.0,0.11509643
100,168,2.0,0.117538616
100,170,1.0,0.10064932
100,174,1.0,0.057846528
100,179,1.0,0.07268523
100,185,1.0,0.063964695
100,186,1.0,0.0581041
100,191,5.0,0.0822377
100,201,1.0,0.063698456
100,225,1.0,0.061029945
100,231,4.0,0.12146731
100,259,1.0,0.21433055
100,288,2.0,0.22248434
100,297,3.0,0.12769495
100,298,2.0,0.13949363
101,2,4.0,0.11889606
101,77,3.0,0.084126346
101,112,4.0,0.055321593
101,162,3.0,0.18455471
101,178,4.0,0.27624092
101,187,4.0,0.25522882
101,188,3.0,0.2387996
101,192,3.0,0.15204808
101,198,4.0,0.063651904
101,223,4.0,0.24923222
101,233,4.0,0.45105165
101,246,4.0,0.612128
101,247,3.0,0.61450535
101,251,3.0,0.48270768
101,252,4.0,0.4118295
101,277,3.0,0.09396154
101,288,2.0,0.23921484
101,290,3.0,0.20211382
102,46,1.0,0.022943236
102,66,1.0,0.0060135294
102,122,2.0,0.022341836
102,133,1.0,0.0097021805
102,224,2.0,0.43318167
102,226,1.0,0.29122192
102,228,1.0,0.31279016
102,229,2.0,0.428965
102,232,1.0,0.2373622
102,234,1.0,0.26889318
102,236,3.0,0.23664625
102,237,3.0,0.31500968
102,250,5.0,0.48741522
102,251,3.0,0.4219881
102,252,3.0,0.4855229
102,253,1.0,0.42017385
102,254,1.0,0.384286
102,255,1.0,0.29891267
102,256,2.0,0.30368415
102,257,3.0,0.24689607
102,259,1.0,0.3213945
102,283,1.0,0.097165994
103,36,3.0,0.022724105
103,171,5.0,0.09486355
103,175,2.0,0.2644503
103,179,1.0,0.11892441
103,184,4.0,0.15141302
103,197,5.0,0.19109271
103,218,5.0,0.097378746
103,226,1.0,0.56502825
103,227,5.0,0.34346536
103,244,3.0,0.34890962
103,247,5.0,0.43556276
103,250,2.0,0.7224552
103,251,5.0,0.4924493
103,252,4.0,0.6366649
103,253,3.0,0.73068005
103,259,4.0,0.22949634
103,266,5.0,0.179523
103,268,3.0,0.24431118
103,284,1.0,0.60347503
103,293,3.0,0.04195296
104,12,1.0,0.12453864
104,20,2.0,0.080083914
104,23,2.0,0.14669788
104,25,1.0,0.103360064
104,67,3.0,0.18331696
104,79,1.0,0.021709263
104,87,1.0,0.046992894
104,93,3.0,0.08908828
104,119,2.0,0.13782457
104,138,2.0,0.2113495
104,186,2.0,0.084503636
104,209,2.0,0.11499824
104,226,1.0,0.38260797
104,227,5.0,0.24636717
104,248,2.0,0.4797054
104,250,2.0,0.42325425
104,251,4.0,0.27732936
104,257,2.0,0.23860566
104,273,2.0,0.35580102
